user_name,bank_name,bank_type,platform,timestamp,text,category,sentiment_score,sentiment,likes,retweets,user_followers,is_reply,in_reply_to_bank_response,response_time_minutes,location
Ishaan,ICICI Bank,Private,Twitter,2025-05-14T16:42:41,ICICI Bank payment completed instantly — smooth!,speed,-0.451,negative,3,1,3818,FALSE,FALSE,,
Ishita,Bank of Baroda,Public,Twitter,2024-10-05T12:05:22,SBI/Banks: Bank of Baroda seems inconsistent with speed,speed,-0.302,negative,4,1,12926,FALSE,FALSE,,"Bengaluru, India"
Nisha,SBI,Public,Twitter,2025-07-29T07:27:35,SBI payment completed instantly — smooth! #Cashback (YONO),speed,-0.524,negative,0,0,18197,FALSE,FALSE,,"Mumbai, India"
Karan,SBI,Public,Twitter,2025-10-10T15:44:45,SBI/Banks: SBI seems inconsistent with speed,speed,-0.552,negative,0,0,4801,TRUE,FALSE,,"Delhi, India"
Arjun,Bank of Baroda,Public,Twitter,2024-08-21T07:03:27,"Bank of Baroda promo gave instant discount, impressive",promotion,0.496,positive,0,0,9862,FALSE,TRUE,308,"Pune, India"
Sai,SBI,Public,Twitter,2025-06-06T02:05:03,Chatbot couldn't help me — SBI needs better support,service,0.191,positive,1,0,6866,FALSE,FALSE,,"Mumbai, India"
Karan,SBI,Public,Twitter,2025-06-29T22:45:48,Long IVR wait time for SBI. Very annoying #BankDown,service,-0.472,negative,0,0,9813,TRUE,FALSE,,"Pune, India"
Divya,HDFC Bank,Private,Twitter,2025-04-11T08:57:28,HDFC Bank's new promo is tempting — good job,promotion,-0.115,negative,1,0,11174,FALSE,TRUE,42,"Pune, India"
Aditi,Axis Bank,Private,Twitter,2024-06-12T14:37:00,Claimed an offer from Axis Bank and it worked seamlessly,promotion,0.012,neutral,4,1,1431,FALSE,FALSE,,"Mumbai, India"
Vivaan,ICICI Bank,Private,Twitter,2025-09-04T19:24:38,Can't complete payment on ICICI Bank. UPI timeout happened,failure,0.13,positive,2,1,562,FALSE,FALSE,,"Kolkata, India"
Vihaan,Axis Bank,Private,Twitter,2025-06-19T15:14:35,"Axis Bank promo gave instant discount, impressive #DigitalBanking",promotion,0.463,positive,3,1,1238,FALSE,FALSE,,"Hyderabad, India"
Arjun,HDFC Bank,Private,Twitter,2025-09-20T16:23:11,HDFC Bank offered helpful service at the branch and online,service,-0.571,negative,1,0,16254,FALSE,TRUE,61,"Hyderabad, India"
Ishita,Bank of Baroda,Public,Twitter,2024-09-21T02:51:27,Transaction failed on Bank of Baroda UPI — money debited but not credited,failure,-0.747,negative,0,0,19000,FALSE,FALSE,,
Radhika,SBI,Public,Twitter,2025-08-13T22:38:21,SBI transactions are slower during peak hours #UPI,speed,-1,negative,1,1,13001,TRUE,FALSE,,"Delhi, India"
Vihaan,Axis Bank,Private,Twitter,2025-10-23T16:09:31,Axis Bank payment completed instantly — smooth! (Axis Mobile),speed,-0.096,neutral,1,1,11700,TRUE,TRUE,113,"Delhi, India"
Divya,HDFC Bank,Private,Twitter,2025-01-17T11:15:43,HDFC Bank app showing unknown beneficiary - possible fraud,fraud,0.238,positive,2,0,11583,FALSE,FALSE,,"Hyderabad, India"
Vikram,SBI,Public,Twitter,2024-12-20T21:20:58,SBI customer service resolved my issue quickly,service,0.53,positive,2,0,1258,TRUE,FALSE,,"Hyderabad, India"
Sai,SBI,Public,Twitter,2024-12-28T15:39:30,Reached out to SBI support on Twitter but no reply,service,-0.478,negative,4,0,824,FALSE,FALSE,,"Hyderabad, India"
Manish,SBI,Public,Twitter,2024-08-08T11:19:53,Why is SBI taking so long to process UPI?,speed,-0.004,neutral,4,0,13708,FALSE,FALSE,,"Delhi, India"
Sowmya,Bank of Baroda,Public,Twitter,2025-09-26T10:45:20,Bank of Baroda payment completed instantly — smooth!,speed,-0.058,neutral,4,4,11730,FALSE,FALSE,,"Delhi, India"
Arjun,Axis Bank,Private,Twitter,2025-01-21T06:11:52,Transaction failed on Axis Bank UPI — money debited but not credited,failure,-0.133,negative,3,0,9149,FALSE,TRUE,28,"Delhi, India"
Riya,ICICI Bank,Private,Twitter,2025-10-02T12:02:45,ICICI Bank's new promo is tempting — good job #DigitalBanking,promotion,0.773,positive,1,3,14706,TRUE,FALSE,,"Hyderabad, India"
Vihaan,HDFC Bank,Private,Twitter,2025-10-21T23:46:39,Long IVR wait time for HDFC Bank. Very annoying,service,-0.575,negative,0,0,4729,TRUE,TRUE,80,
Sneha,Bank of Baroda,Public,Twitter,2025-08-10T14:32:21,"UPI failed on Bank of Baroda, very frustrating #banking",failure,0.384,positive,2,1,10569,FALSE,FALSE,,
Meera,PNB,Public,Twitter,2025-01-15T10:34:34,Chatbot couldn't help me — PNB needs better support,service,-0.139,negative,1,0,4830,FALSE,TRUE,372,"Hyderabad, India"
Amit,HDFC Bank,Private,Twitter,2025-01-16T12:45:19,Got a suspicious message claiming to be from HDFC Bank about OTP,fraud,-0.337,negative,4,2,3319,FALSE,FALSE,,"Bengaluru, India"
Radhika,Axis Bank,Private,Twitter,2024-10-22T12:08:14,Long IVR wait time for Axis Bank. Very annoying #banking (Axis Mobile),service,-0.618,negative,2,0,11382,FALSE,TRUE,70,"Bengaluru, India"
Karan,SBI,Public,Twitter,2025-03-03T02:16:40,SBI customer service resolved my issue quickly,service,-0.464,negative,1,2,10350,TRUE,TRUE,171,"Bengaluru, India"
Harini,SBI,Public,Twitter,2024-06-27T21:41:29,"SBI promo gave instant discount, impressive (YONO)",promotion,0.105,positive,3,1,4018,FALSE,FALSE,,"Mumbai, India"
Kavya,SBI,Public,Twitter,2025-10-03T08:26:36,Claimed an offer from SBI and it worked seamlessly,promotion,0.189,positive,1,0,4833,FALSE,FALSE,,"Mumbai, India"
Meera,SBI,Public,Twitter,2025-06-22T17:53:34,Chatbot couldn't help me — SBI needs better support #Cashback,service,-0.234,negative,2,1,1272,FALSE,TRUE,207,"Bengaluru, India"
Siddharth,SBI,Public,Twitter,2024-07-02T07:17:10,Great rewards from SBI on UPI payments,promotion,-0.053,neutral,4,1,13796,FALSE,FALSE,,"Hyderabad, India"
Vihaan,PNB,Public,Twitter,2025-01-15T19:43:01,PNB offered helpful service at the branch and online,service,-0.7,negative,1,0,19685,TRUE,FALSE,,"Kolkata, India"
Diya,ICICI Bank,Private,Twitter,2025-05-12T15:17:47,ICICI Bank transactions are slower during peak hours,speed,0.114,positive,4,0,13407,FALSE,TRUE,22,"Mumbai, India"
Suresh,HDFC Bank,Private,Twitter,2025-08-25T13:30:37,"HDFC Bank promo gave instant discount, impressive (HDFC app)",promotion,0.091,neutral,3,1,8937,FALSE,TRUE,28,"Hyderabad, India"
Vikram,HDFC Bank,Private,Twitter,2025-01-31T09:42:50,Can't complete payment on HDFC Bank. UPI timeout happened,failure,-0.111,negative,3,1,1826,FALSE,FALSE,,"Delhi, India"
Vikram,ICICI Bank,Private,Twitter,2024-07-09T10:25:54,Delay in transaction confirmation on ICICI Bank,speed,-0.62,negative,0,0,12457,FALSE,FALSE,,"Kolkata, India"
Vivaan,Axis Bank,Private,Twitter,2025-10-07T03:17:34,Axis Bank app shows error during checkout,failure,-0.636,negative,4,0,8169,FALSE,FALSE,,"Kolkata, India"
Priya,PNB,Public,Twitter,2025-02-04T17:52:49,Alert: fraudulent transaction noticed on my PNB account,fraud,-0.344,negative,2,1,6543,FALSE,TRUE,67,
Kavya,SBI,Public,Twitter,2025-03-31T21:16:08,Got a suspicious message claiming to be from SBI about OTP,fraud,-0.66,negative,1,2,3654,FALSE,FALSE,,"Kolkata, India"
Kavya,SBI,Public,Twitter,2024-12-12T03:25:00,Possible phishing attempt related to SBI detected #banking,fraud,-0.02,neutral,3,0,18536,TRUE,FALSE,,"Kolkata, India"
Sowmya,HDFC Bank,Private,Twitter,2024-10-18T23:21:09,Chatbot couldn't help me — HDFC Bank needs better support (HDFC app),service,-0.162,negative,5,3,13394,FALSE,FALSE,,"Chennai, India"
Manish,PNB,Public,Twitter,2024-12-22T08:12:28,Why is PNB taking so long to process UPI?,speed,0.233,positive,3,1,14176,FALSE,FALSE,,"Kolkata, India"
Ananya,Bank of Baroda,Public,Twitter,2024-08-08T00:04:45,Bank of Baroda payment completed instantly — smooth!,speed,-0.384,negative,1,2,7913,FALSE,FALSE,,"Bengaluru, India"
Rahul,Axis Bank,Private,Twitter,2025-05-16T14:51:17,Axis Bank payment completed instantly — smooth!,speed,-1,negative,0,0,7329,FALSE,TRUE,10,"Delhi, India"
Vihaan,PNB,Public,Twitter,2025-10-20T03:55:29,Chatbot couldn't help me — PNB needs better support #DigitalBanking,service,0.608,positive,2,2,13707,TRUE,TRUE,13,
Kavya,Axis Bank,Private,Twitter,2025-06-18T15:37:50,Claimed an offer from Axis Bank and it worked seamlessly,promotion,0.324,positive,4,0,4687,FALSE,FALSE,,"Kolkata, India"
Rohit,Bank of Baroda,Public,Twitter,2025-07-04T04:45:39,Long IVR wait time for Bank of Baroda. Very annoying,service,-0.23,negative,4,1,11306,FALSE,FALSE,,"Kolkata, India"
Ananya,HDFC Bank,Private,Twitter,2025-03-11T14:35:51,HDFC Bank customer service resolved my issue quickly,service,0.605,positive,2,0,624,FALSE,TRUE,121,"Bengaluru, India"
Meera,Axis Bank,Private,Twitter,2024-06-24T06:37:45,Axis Bank customer service resolved my issue quickly #banking,service,0.227,positive,2,0,18109,FALSE,TRUE,141,"Hyderabad, India"
Rohit,HDFC Bank,Private,Twitter,2024-11-21T16:04:52,Claimed an offer from HDFC Bank and it worked seamlessly,promotion,0.677,positive,0,0,4173,FALSE,TRUE,103,"Delhi, India"
Sowmya,SBI,Public,Twitter,2024-08-11T22:10:26,Delay in transaction confirmation on SBI (YONO),speed,-0.121,negative,0,0,13699,TRUE,TRUE,235,"Pune, India"
Rohit,HDFC Bank,Private,Twitter,2024-06-04T12:50:19,Great rewards from HDFC Bank on UPI payments,promotion,-0.189,negative,3,0,7320,FALSE,TRUE,50,"Kolkata, India"
Saanvi,HDFC Bank,Private,Twitter,2025-05-28T05:03:40,Loving the cashback offer on HDFC Bank app today! #UPI,promotion,0.763,positive,2,1,12730,FALSE,TRUE,50,"Kolkata, India"
Vivaan,PNB,Public,Twitter,2025-07-30T07:39:54,"PNB promo gave instant discount, impressive",promotion,0.623,positive,2,1,1528,FALSE,TRUE,544,"Pune, India"
Lakshmi,ICICI Bank,Private,Twitter,2025-06-28T16:13:27,Great rewards from ICICI Bank on UPI payments,promotion,0.52,positive,3,1,7495,TRUE,FALSE,,"Delhi, India"
Sai,Bank of Baroda,Public,Twitter,2024-10-03T11:56:24,Chatbot couldn't help me — Bank of Baroda needs better support,service,-0.106,negative,1,0,6385,FALSE,FALSE,,"Pune, India"
Priya,Bank of Baroda,Public,Twitter,2025-10-11T15:52:35,Transaction failed on Bank of Baroda UPI — money debited but not credited,failure,-0.481,negative,6,3,2377,FALSE,FALSE,,"Pune, India"
Shreya,PNB,Public,Twitter,2024-06-13T14:24:57,Claimed an offer from PNB and it worked seamlessly,promotion,0.304,positive,0,0,15370,FALSE,FALSE,,"Chennai, India"
Ishita,Bank of Baroda,Public,Twitter,2024-11-24T14:18:25,Bank of Baroda app crashed while transferring funds,failure,0.061,neutral,6,1,14211,FALSE,FALSE,,"Mumbai, India"
Vihaan,HDFC Bank,Private,Twitter,2025-08-22T11:30:26,HDFC Bank transactions are slower during peak hours (HDFC app),speed,-0.094,neutral,2,1,1108,FALSE,FALSE,,
Rahul,HDFC Bank,Private,Twitter,2025-10-27T06:48:12,Great rewards from HDFC Bank on UPI payments,promotion,-0.001,neutral,1,1,1551,TRUE,TRUE,44,"Delhi, India"
Keerthi,Bank of Baroda,Public,Twitter,2024-09-28T23:13:26,"UPI failed on Bank of Baroda, very frustrating #banking",failure,0.157,positive,1,0,19978,FALSE,FALSE,,
Sowmya,Bank of Baroda,Public,Twitter,2025-01-15T07:54:33,Why is Bank of Baroda taking so long to process UPI?,speed,0.061,neutral,1,1,10492,TRUE,FALSE,,"Kolkata, India"
Arjun,SBI,Public,Twitter,2025-11-09T02:32:52,SBI app crashed while transferring funds,failure,-0.509,negative,2,1,5676,TRUE,FALSE,,"Kolkata, India"
Deepak,Axis Bank,Private,Twitter,2025-05-18T06:50:41,Great rewards from Axis Bank on UPI payments,promotion,0.924,positive,0,0,19633,FALSE,TRUE,38,"Hyderabad, India"
Vivaan,ICICI Bank,Private,Twitter,2024-08-16T09:02:07,Long IVR wait time for ICICI Bank. Very annoying,service,0.741,positive,4,2,1438,TRUE,TRUE,79,"Chennai, India"
Ananya,SBI,Public,Twitter,2025-02-08T23:27:34,Delay in transaction confirmation on SBI #banking,speed,-0.91,negative,5,1,1217,TRUE,FALSE,,"Chennai, India"
Radhika,ICICI Bank,Private,Twitter,2025-01-06T16:56:26,ICICI Bank offered helpful service at the branch and online,service,-0.42,negative,3,0,8926,FALSE,FALSE,,"Mumbai, India"
Anjali,ICICI Bank,Private,Twitter,2025-11-12T01:34:59,"ICICI Bank promo gave instant discount, impressive",promotion,0.593,positive,5,0,19222,FALSE,FALSE,,"Mumbai, India"
Deepak,ICICI Bank,Private,Twitter,2024-07-10T09:13:07,Can't complete payment on ICICI Bank. UPI timeout happened,failure,-0.056,neutral,0,0,6628,FALSE,FALSE,,
Arjun,ICICI Bank,Private,Twitter,2025-08-14T08:31:55,"UPI failed on ICICI Bank, very frustrating",failure,-0.483,negative,4,0,15514,TRUE,TRUE,106,"Mumbai, India"
Karan,SBI,Public,Twitter,2025-03-16T03:55:26,SBI offered helpful service at the branch and online,service,-0.339,negative,1,2,15541,TRUE,FALSE,,"Bengaluru, India"
Karan,Bank of Baroda,Public,Twitter,2024-11-02T15:54:10,Bank of Baroda payment completed instantly — smooth! #BankDown,speed,-0.209,negative,2,0,8790,FALSE,FALSE,,"Kolkata, India"
Karan,PNB,Public,Twitter,2025-09-11T22:42:58,PNB app crashed while transferring funds,failure,-0.227,negative,4,1,16945,FALSE,FALSE,,"Hyderabad, India"
Sneha,SBI,Public,Twitter,2025-03-03T00:31:41,SBI's new promo is tempting — good job,promotion,0.337,positive,1,0,3819,FALSE,FALSE,,"Hyderabad, India"
Suresh,SBI,Public,Twitter,2025-01-23T20:37:57,SBI/Banks: SBI seems inconsistent with speed #DigitalBanking,speed,-0.474,negative,3,1,11553,FALSE,FALSE,,"Pune, India"
Sai,Bank of Baroda,Public,Twitter,2025-03-29T02:50:15,Reached out to Bank of Baroda support on Twitter but no reply,service,-0.676,negative,2,2,3774,TRUE,TRUE,94,"Hyderabad, India"
Rohit,ICICI Bank,Private,Twitter,2024-07-01T13:01:38,Claimed an offer from ICICI Bank and it worked seamlessly #BankDown,promotion,0.763,positive,3,1,4652,FALSE,FALSE,,"Hyderabad, India"
Riya,ICICI Bank,Private,Twitter,2025-04-17T08:56:17,SBI/Banks: ICICI Bank seems inconsistent with speed,speed,-0.465,negative,4,0,4501,FALSE,FALSE,,"Delhi, India"
Saanvi,HDFC Bank,Private,Twitter,2025-04-16T14:36:41,Long IVR wait time for HDFC Bank. Very annoying,service,0.377,positive,1,2,17342,FALSE,FALSE,,"Bengaluru, India"
Rahul,HDFC Bank,Private,Twitter,2025-10-22T02:26:59,Chatbot couldn't help me — HDFC Bank needs better support,service,0.096,neutral,1,1,8513,FALSE,FALSE,,"Bengaluru, India"
Karan,HDFC Bank,Private,Twitter,2024-08-15T03:28:22,Chatbot couldn't help me — HDFC Bank needs better support,service,0.169,positive,3,0,5977,FALSE,TRUE,127,"Hyderabad, India"
Saanvi,SBI,Public,Twitter,2024-10-03T19:10:41,Chatbot couldn't help me — SBI needs better support,service,-0.689,negative,1,1,17920,FALSE,FALSE,,"Mumbai, India"
Ananya,HDFC Bank,Private,Twitter,2024-09-25T12:51:07,Loving the cashback offer on HDFC Bank app today!,promotion,0.382,positive,2,2,16492,FALSE,FALSE,,"Pune, India"
Krishna,SBI,Public,Twitter,2024-09-21T23:39:56,Reached out to SBI support on Twitter but no reply,service,-0.496,negative,2,2,17216,TRUE,FALSE,,
Sneha,Axis Bank,Private,Twitter,2024-06-27T12:35:30,Axis Bank transactions are slower during peak hours #banking,speed,0.242,positive,2,1,16689,FALSE,FALSE,,"Pune, India"
Anjali,PNB,Public,Twitter,2024-07-29T17:51:55,Reached out to PNB support on Twitter but no reply,service,-0.106,negative,2,1,1194,FALSE,TRUE,479,"Hyderabad, India"
Sai,SBI,Public,Twitter,2025-05-27T08:12:16,Loving the cashback offer on SBI app today!,promotion,0.707,positive,2,2,12470,FALSE,FALSE,,"Pune, India"
Sneha,SBI,Public,Twitter,2025-03-12T02:00:24,Great rewards from SBI on UPI payments,promotion,0.583,positive,1,1,10955,FALSE,FALSE,,"Mumbai, India"
Aarav,Bank of Baroda,Public,Twitter,2025-06-12T02:59:58,Alert: fraudulent transaction noticed on my Bank of Baroda account,fraud,0.168,positive,1,2,16766,FALSE,FALSE,,
Varun,Axis Bank,Private,Twitter,2025-05-22T03:29:54,Alert: fraudulent transaction noticed on my Axis Bank account,fraud,-0.489,negative,2,2,2301,FALSE,FALSE,,"Hyderabad, India"
Rahul,PNB,Public,Twitter,2025-09-11T07:21:07,PNB app showing unknown beneficiary - possible fraud #banking,fraud,0.114,positive,1,3,9664,FALSE,FALSE,,"Chennai, India"
Krishna,HDFC Bank,Private,Twitter,2024-05-27T09:45:46,Someone tried to scam me pretending to be HDFC Bank customer care,fraud,0.202,positive,1,2,6322,FALSE,FALSE,,
Sai,Axis Bank,Private,Twitter,2024-11-05T15:16:49,Axis Bank customer service resolved my issue quickly,service,-0.653,negative,0,0,9143,FALSE,FALSE,,"Kolkata, India"
Sowmya,Bank of Baroda,Public,Twitter,2025-06-02T19:49:24,Can't complete payment on Bank of Baroda. UPI timeout happened #fraudAlert,failure,-0.042,neutral,2,1,15534,FALSE,TRUE,303,"Kolkata, India"
Rahul,PNB,Public,Twitter,2025-05-08T19:28:47,Loving the cashback offer on PNB app today!,promotion,0.448,positive,2,1,12316,FALSE,FALSE,,"Mumbai, India"
Aarav,PNB,Public,Twitter,2024-10-09T23:23:00,PNB app crashed while transferring funds #fraudAlert,failure,-0.128,negative,2,1,8858,FALSE,TRUE,323,"Pune, India"
Ishita,SBI,Public,Twitter,2025-06-08T14:13:39,Reached out to SBI support on Twitter but no reply,service,-0.751,negative,4,2,6449,TRUE,FALSE,,"Hyderabad, India"
Ishaan,ICICI Bank,Private,Twitter,2024-07-01T04:38:08,SBI/Banks: ICICI Bank seems inconsistent with speed #UPI,speed,0.283,positive,4,1,12396,TRUE,TRUE,37,"Delhi, India"
Suresh,HDFC Bank,Private,Twitter,2025-09-16T00:34:37,HDFC Bank payment completed instantly — smooth! #DigitalBanking,speed,-1,negative,3,0,15621,FALSE,TRUE,22,"Chennai, India"
Pooja,PNB,Public,Twitter,2024-08-07T19:30:32,Long IVR wait time for PNB. Very annoying,service,-0.251,negative,2,0,18442,FALSE,FALSE,,"Hyderabad, India"
Mahesh,PNB,Public,Twitter,2025-03-07T05:12:33,"UPI failed on PNB, very frustrating",failure,-0.56,negative,2,1,14724,FALSE,FALSE,,"Mumbai, India"
Nisha,SBI,Public,Twitter,2024-09-17T08:18:57,SBI's new promo is tempting — good job #UPI,promotion,0.766,positive,0,0,1743,TRUE,FALSE,,"Mumbai, India"
Riya,ICICI Bank,Private,Twitter,2024-07-01T08:27:21,ICICI Bank app crashed while transferring funds,failure,-0.352,negative,1,1,2433,FALSE,TRUE,12,"Chennai, India"
Rohit,Bank of Baroda,Public,Twitter,2024-08-16T02:23:05,Delay in transaction confirmation on Bank of Baroda,speed,-1,negative,0,0,2191,TRUE,FALSE,,"Chennai, India"
Sneha,PNB,Public,Twitter,2025-11-04T10:07:51,PNB transactions are slower during peak hours,speed,-0.554,negative,0,0,18148,FALSE,TRUE,560,"Kolkata, India"
Priya,Bank of Baroda,Public,Twitter,2025-02-23T05:11:36,SBI/Banks: Bank of Baroda seems inconsistent with speed,speed,0.42,positive,3,0,1658,TRUE,TRUE,82,"Hyderabad, India"
Anjali,HDFC Bank,Private,Twitter,2025-06-09T18:43:31,HDFC Bank transactions are slower during peak hours,speed,-0.424,negative,1,0,17068,FALSE,FALSE,,
Keerthi,Bank of Baroda,Public,Twitter,2024-10-17T16:40:36,"Bank of Baroda promo gave instant discount, impressive",promotion,0.828,positive,3,0,7717,TRUE,FALSE,,"Kolkata, India"
Saanvi,ICICI Bank,Private,Twitter,2024-08-26T03:38:26,Long IVR wait time for ICICI Bank. Very annoying,service,-0.045,neutral,0,0,19542,TRUE,TRUE,3,"Kolkata, India"
Ishita,PNB,Public,Twitter,2025-02-07T21:58:37,Possible phishing attempt related to PNB detected,fraud,-0.273,negative,7,3,12898,FALSE,FALSE,,"Mumbai, India"
Ishaan,HDFC Bank,Private,Twitter,2024-08-11T02:02:16,Long IVR wait time for HDFC Bank. Very annoying,service,-0.461,negative,0,0,9318,FALSE,FALSE,,"Hyderabad, India"
Karan,Bank of Baroda,Public,Twitter,2025-08-28T11:36:40,"Bank of Baroda promo gave instant discount, impressive",promotion,0.473,positive,4,0,5189,TRUE,FALSE,,"Delhi, India"
Varun,HDFC Bank,Private,Twitter,2024-10-09T07:15:17,Long IVR wait time for HDFC Bank. Very annoying,service,-0.226,negative,0,0,5412,FALSE,FALSE,,"Pune, India"
Kavya,Axis Bank,Private,Twitter,2024-09-02T10:01:45,Axis Bank app crashed while transferring funds #banking,failure,-0.286,negative,4,2,9435,FALSE,TRUE,32,"Pune, India"
Arjun,ICICI Bank,Private,Twitter,2024-06-11T02:17:33,ICICI Bank app crashed while transferring funds,failure,-0.831,negative,1,1,6384,FALSE,FALSE,,"Delhi, India"
Anjali,PNB,Public,Twitter,2025-02-12T20:16:04,PNB offered helpful service at the branch and online #banking,service,-0.33,negative,4,2,8070,FALSE,FALSE,,"Chennai, India"
Manish,ICICI Bank,Private,Twitter,2024-09-18T11:13:00,Chatbot couldn't help me — ICICI Bank needs better support (iMobile),service,-0.3,negative,0,0,18167,FALSE,TRUE,26,"Hyderabad, India"
